,unique_id,ds,ARIMA,SARIMA,y
825,11226,2024-08-01,1.7591289315441088,1.7591289315441088,2.2057800000000003
826,11226,2024-09-01,1.7591289315441088,1.7591289315441088,2.134212
827,11226,2024-10-01,1.7591289315441088,1.7591289315441088,2.200709
828,11226,2024-11-01,1.7591289315441088,1.7591289315441088,2.284872
829,11226,2024-12-01,1.7591289315441088,1.7591289315441088,2.383664
830,11226,2025-01-01,1.7591289315441088,1.7591289315441088,2.250978
831,11226,2025-02-01,1.7591289315441088,1.7591289315441088,2.375252
832,11226,2025-03-01,1.7591289315441088,1.7591289315441088,1.97276
833,11226,2025-04-01,1.7591289315441088,1.7591289315441088,23.742943
834,11226,2025-05-01,1.7591289315441088,1.7591289315441088,1.7157620000000002
835,11226,2025-06-01,1.7591289315441088,1.7591289315441088,2.148758
836,11226,2025-07-01,1.7591289315441088,1.7591289315441088,2.0307570000000004
837,11226,2025-08-01,1.7591289315441088,1.7591289315441088,2.066052
838,11226,2025-09-01,1.7591289315441088,1.7591289315441088,1.9436410000000002
839,11226,2025-10-01,1.7591289315441088,1.7591289315441088,1.917314
840,11300,2023-11-01,0.8483103486226583,1.102485523809524,0.9474090000000001
841,11300,2023-12-01,0.8658469913629641,0.6065185238095239,0.846399
842,11300,2024-01-01,0.8658469913629641,0.7722055238095238,1.000014
843,11300,2024-02-01,0.8658469913629641,0.8556325238095238,1.008241
844,11300,2024-03-01,0.8658469913629641,0.6534905238095238,1.181831
845,11300,2024-04-01,0.8658469913629641,0.6172795238095239,0.884447
846,11300,2024-05-01,0.8658469913629641,0.3537275238095239,0.697821
847,11300,2024-06-01,0.8658469913629641,0.5309445238095238,1.330638
848,11300,2024-07-01,0.8658469913629641,0.6548875238095239,1.032706
849,11300,2024-08-01,0.8658469913629641,0.6652135238095238,1.068907
850,11300,2024-09-01,0.8658469913629641,0.9110005238095238,1.202513
851,11300,2024-10-01,0.8658469913629641,0.8715295238095239,1.172492
852,11300,2024-11-01,0.8658469913629641,1.0254450476190478,0.964899
853,11300,2024-12-01,0.8658469913629641,0.5294780476190477,0.992224
854,11300,2025-01-01,0.8658469913629641,0.6951650476190476,1.127135
855,11300,2025-02-01,0.8658469913629641,0.7785920476190477,1.191102
856,11300,2025-03-01,0.8658469913629641,0.5764500476190476,0.7893479999999999
857,11300,2025-04-01,0.8658469913629641,0.5402390476190477,0.8421730000000001
858,11300,2025-05-01,0.8658469913629641,0.2766870476190477,0.5414439999999999
859,11300,2025-06-01,0.8658469913629641,0.4539040476190477,0.37046226100000007
860,11300,2025-07-01,0.8658469913629641,0.5778470476190477,0.853171974
861,11300,2025-08-01,0.8658469913629641,0.5881730476190477,1.059118412
862,11300,2025-09-01,0.8658469913629641,0.8339600476190476,1.227099261
863,11300,2025-10-01,0.8658469913629641,0.7944890476190477,1.249610837
864,11400,2023-11-01,1.29216168848507,1.0453479188823966,1.6066639999999999
865,11400,2023-12-01,1.2477159952402928,0.8277139188823968,1.506992
866,11400,2024-01-01,1.2477159952402928,0.9848689188823967,1.6815989999999998
867,11400,2024-02-01,1.2477159952402928,1.4234439188823964,1.735309
868,11400,2024-03-01,1.2477159952402928,0.7505919188823968,1.617038
869,11400,2024-04-01,1.2477159952402928,0.9703479188823962,1.357982
870,11400,2024-05-01,1.2477159952402928,0.7441169188823966,1.652956
871,11400,2024-06-01,1.2477159952402928,0.7750799188823969,1.557976
872,11400,2024-07-01,1.2477159952402928,0.7934969188823964,1.5062710000000001
873,11400,2024-08-01,1.2477159952402928,1.0909709188823966,1.607959
874,11400,2024-09-01,1.2477159952402928,1.074965918882397,1.7672759999999998
875,11400,2024-10-01,1.2477159952402928,1.1830559188823966,1.669981
876,11400,2024-11-01,1.2477159952402928,0.8370818377647933,1.60569
877,11400,2024-12-01,1.2477159952402928,0.6194478377647934,1.752486
878,11400,2025-01-01,1.2477159952402928,0.7766028377647933,2.106847
879,11400,2025-02-01,1.2477159952402928,1.215177837764793,1.720558
880,11400,2025-03-01,1.2477159952402928,0.5423258377647935,1.409475
881,11400,2025-04-01,1.2477159952402928,0.7620818377647929,3.03033
882,11400,2025-05-01,1.2477159952402928,0.5358508377647933,1.307749
883,11400,2025-06-01,1.2477159952402928,0.5668138377647935,1.256212261
884,11400,2025-07-01,1.2477159952402928,0.585230837764793,1.4783529739999999
885,11400,2025-08-01,1.2477159952402928,0.8827048377647932,1.657703412
886,11400,2025-09-01,1.2477159952402928,0.8666998377647936,1.861536261
887,11400,2025-10-01,1.2477159952402928,0.9747898377647932,1.637018262
888,11510,2023-11-01,2.9747109083595573,2.8333264029801484,3.074558
889,11510,2023-12-01,2.8719166542248553,2.7458887230895184,3.095584
890,11510,2024-01-01,2.804006703841099,2.5700297187921097,2.752715
891,11510,2024-02-01,2.7591427043895247,2.3756835398207086,2.85009
892,11510,2024-03-01,2.729503771723299,2.2792484540009403,2.937926
893,11510,2024-04-01,2.7099231204141963,2.5611010498925944,3.422508
894,11510,2024-05-01,2.6969873676323304,2.224906415060063,2.950405
895,11510,2024-06-01,2.6884414976614086,2.4219432475202347,3.167791
896,11510,2024-07-01,2.682795757920442,2.775967613103779,3.253131
897,11510,2024-08-01,2.6790659589261687,3.1094001925529366,3.326434
898,11510,2024-09-01,2.676601906175608,3.0092856584941345,3.455998
899,11510,2024-10-01,2.6749740554611674,3.2526475656817517,3.294442
900,11510,2024-11-01,2.673898632888375,2.955659327869576,3.517519
901,11510,2024-12-01,2.673188166197657,2.868224113158735,3.960209
902,11510,2025-01-01,2.672718803798736,2.6923640315106563,3.7386690000000002
903,11510,2025-02-01,2.672408724432034,2.4980183233708235,3.36301
904,11510,2025-03-01,2.6722038737369727,2.4015830317848437,3.061248
905,11510,2025-04-01,2.672068541264795,2.6834357176019332,3.488052
906,11510,2025-05-01,2.671979135280499,2.347241043469539,3.139427
907,11510,2025-06-01,2.6719200701507537,2.5442778931048204,3.48477
908,11510,2025-07-01,2.6718810493896794,2.898302251182374,3.578
909,11510,2025-08-01,2.6718552707314185,3.231734833911854,3.443396
910,11510,2025-09-01,2.6718382403300778,3.131620298419462,3.508723
911,11510,2025-10-01,2.671826989373302,3.374982206233597,3.313529
912,11520,2023-11-01,0.8031218516092231,0.8031218516092231,0.825192
913,11520,2023-12-01,0.8031218516092231,0.8031218516092231,0.779026
914,11520,2024-01-01,0.8031218516092231,0.8031218516092231,0.798688
915,11520,2024-02-01,0.8031218516092231,0.8031218516092231,0.712656
916,11520,2024-03-01,0.8031218516092231,0.8031218516092231,0.836864
917,11520,2024-04-01,0.8031218516092231,0.8031218516092231,0.85099
918,11520,2024-05-01,0.8031218516092231,0.8031218516092231,0.847989
919,11520,2024-06-01,0.8031218516092231,0.8031218516092231,0.88413
